Created as New Dataset,Sample 189 By Administrator Date Tuesday, September 09 2025
cm-1,A
4000.00,0.0027
3999.00,0.0027
3998.00,0.0027
3997.00,0.0027
3996.00,0.0027
3995.00,0.0027
3994.00,0.0027
3993.00,0.0027
3992.00,0.0027
3991.00,0.0026
3990.00,0.0026
3989.00,0.0026
3988.00,0.0025
3987.00,0.0025
3986.00,0.0025
3985.00,0.0025
3984.00,0.0026
3983.00,0.0026
3982.00,0.0026
3981.00,0.0026
3980.00,0.0026
3979.00,0.0026
3978.00,0.0026
3977.00,0.0026
3976.00,0.0026
3975.00,0.0027
3974.00,0.0027
3973.00,0.0027
3972.00,0.0026
3971.00,0.0026
3970.00,0.0026
3969.00,0.0026
3968.00,0.0026
3967.00,0.0026
3966.00,0.0026
3965.00,0.0026
3964.00,0.0025
3963.00,0.0025
3962.00,0.0025
3961.00,0.0025
3960.00,0.0025
3959.00,0.0025
3958.00,0.0025
3957.00,0.0025
3956.00,0.0026
3955.00,0.0026
3954.00,0.0026
3953.00,0.0026
3952.00,0.0026
3951.00,0.0026
3950.00,0.0026
3949.00,0.0026
3948.00,0.0026
3947.00,0.0025
3946.00,0.0025
3945.00,0.0024
3944.00,0.0024
3943.00,0.0024
3942.00,0.0024
3941.00,0.0025
3940.00,0.0025
3939.00,0.0025
3938.00,0.0025
3937.00,0.0025
3936.00,0.0025
3935.00,0.0025
3934.00,0.0025
3933.00,0.0025
3932.00,0.0025
3931.00,0.0025
3930.00,0.0025
3929.00,0.0026
3928.00,0.0026
3927.00,0.0026
3926.00,0.0026
3925.00,0.0026
3924.00,0.0026
3923.00,0.0026
3922.00,0.0026
3921.00,0.0026
3920.00,0.0026
3919.00,0.0026
3918.00,0.0026
3917.00,0.0025
3916.00,0.0025
3915.00,0.0025
3914.00,0.0025
3913.00,0.0025
3912.00,0.0026
3911.00,0.0026
3910.00,0.0026
3909.00,0.0026
3908.00,0.0026
3907.00,0.0026
3906.00,0.0026
3905.00,0.0026
3904.00,0.0026
3903.00,0.0026
3902.00,0.0026
3901.00,0.0026
3900.00,0.0026
3899.00,0.0026
3898.00,0.0026
3897.00,0.0026
3896.00,0.0026
3895.00,0.0026
3894.00,0.0026
3893.00,0.0026
3892.00,0.0025
3891.00,0.0025
3890.00,0.0025
3889.00,0.0026
3888.00,0.0026
3887.00,0.0027
3886.00,0.0028
3885.00,0.0028
3884.00,0.0027
3883.00,0.0026
3882.00,0.0026
3881.00,0.0025
3880.00,0.0025
3879.00,0.0025
3878.00,0.0025
3877.00,0.0025
3876.00,0.0025
3875.00,0.0026
3874.00,0.0026
3873.00,0.0027
3872.00,0.0027
3871.00,0.0027
3870.00,0.0027
3869.00,0.0026
3868.00,0.0025
3867.00,0.0025
3866.00,0.0025
3865.00,0.0025
3864.00,0.0025
3863.00,0.0025
3862.00,0.0025
3861.00,0.0026
3860.00,0.0026
3859.00,0.0026
3858.00,0.0026
3857.00,0.0026
3856.00,0.0026
3855.00,0.0026
3854.00,0.0025
3853.00,0.0025
3852.00,0.0025
3851.00,0.0025
3850.00,0.0026
3849.00,0.0026
3848.00,0.0026
3847.00,0.0027
3846.00,0.0027
3845.00,0.0027
3844.00,0.0027
3843.00,0.0027
3842.00,0.0026
3841.00,0.0026
3840.00,0.0026
3839.00,0.0026
3838.00,0.0026
3837.00,0.0026
3836.00,0.0026
3835.00,0.0026
3834.00,0.0026
3833.00,0.0026
3832.00,0.0026
3831.00,0.0025
3830.00,0.0025
3829.00,0.0025
3828.00,0.0026
3827.00,0.0026
3826.00,0.0026
3825.00,0.0026
3824.00,0.0026
3823.00,0.0025
3822.00,0.0025
3821.00,0.0025
3820.00,0.0025
3819.00,0.0025
3818.00,0.0025
3817.00,0.0025
3816.00,0.0025
3815.00,0.0025
3814.00,0.0025
3813.00,0.0025
3812.00,0.0025
3811.00,0.0025
3810.00,0.0024
3809.00,0.0024
3808.00,0.0025
3807.00,0.0025
3806.00,0.0025
3805.00,0.0025
3804.00,0.0025
3803.00,0.0025
3802.00,0.0026
3801.00,0.0026
3800.00,0.0026
3799.00,0.0025
3798.00,0.0026
3797.00,0.0026
3796.00,0.0026
3795.00,0.0025
3794.00,0.0025
3793.00,0.0025
3792.00,0.0025
3791.00,0.0025
3790.00,0.0025
3789.00,0.0025
3788.00,0.0025
3787.00,0.0025
3786.00,0.0026
3785.00,0.0026
3784.00,0.0026
3783.00,0.0025
3782.00,0.0025
3781.00,0.0025
3780.00,0.0025
3779.00,0.0026
3778.00,0.0026
3777.00,0.0026
3776.00,0.0026
3775.00,0.0026
3774.00,0.0025
